course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
2346,"Become a Certified Web Developer - Beginner to Expert",jquery101,True,170,0,0,0,Beginner,0,"2015-04-06 16:38:49","Web Development"
2347,"Complete Bootstrap 4 course - build 3 projects",bootstrap-4-tutorials,True,97,0,0,0,Beginner,0,"2017-04-07 17:26:02","Web Development"
2356,"Build a file hostingsharing site in less than 2 hours ",build-a-file-hosting-site-in-less-than-2-hours,True,74,0,0,0,Beginner,0,"2014-07-14 18:43:39","Web Development"
2358,"Create full featured Landing Page in Ruby on Rails in 3 hour",rails-1-landing-page,True,63,0,0,0,Beginner,0,"2015-05-15 18:53:55","Web Development"
2361,"Create a Professional Website Without ProgrammingCoding",create-professional-websites,True,76,0,0,0,Beginner,0,"2015-01-17 09:15:37","Web Development"
2362,"How to Build an Autocomplete System Like Google",how-to-build-an-autocomplete-system-using-javascript-and-php,True,19,0,0,0,Beginner,0,"2016-10-12 23:24:28","Web Development"
2363,"How To Make A Modern Wordpress BLOG 2017! Create Your Blog!",how-to-make-a-modern-wordpress-blog-2017-create-your-blog,True,48,0,0,0,Beginner,0,"2016-11-29 23:01:43","Web Development"
2371,"Develop a Professional OnePage WordPress site With No Coding",develop-a-professional-onepage-wordpress-site-with-no-coding,True,5,0,0,0,Beginner,0,"2016-08-29 16:47:15","Web Development"
2372,"PHP Specialist (2017 Edition)",php-specialist-2017,True,171,0,0,0,Beginner,0,"2017-03-28 23:39:37","Web Development"
2378,"Build Modern Websites Super Fast",build-modern-websites-in-1-hour,True,86,0,0,0,Beginner,0,"2016-03-10 00:04:59","Web Development"
2383,"How to become an App Developer",how-to-become-an-app-developer,True,196,0,0,0,Beginner,0,"2017-05-19 21:39:35","Web Development"
2388,"The Complete E-Commerce Web Developer Course 5.0",e-commerce-web-developer-course,True,56,0,0,0,Beginner,0,"2016-09-13 16:12:58","Web Development"
2390,"Advanced HTML5 Tutorial for Web Developers",advanced-html5-for-web-developers,True,159,0,0,0,Beginner,0,"2012-10-17 11:07:41","Web Development"
2391,"Learn the Basics of Programming for Marketers",basic-programming-for-marketers,True,19,0,0,0,Beginner,0,"2015-04-21 17:24:26","Web Development"
2392,"Css For Beginners",css-made-simple-for-beginners-learn-to-style-a-website-page,True,95,0,0,0,Beginner,0,"2015-10-21 20:14:34","Web Development"
2393,"Mastering Web and Mobile Debugging Using Chrome Dev Tools",mastering-web-and-mobile-debugging-using-chrome-dev-tools,True,37,0,0,0,Beginner,0,"2016-01-29 21:02:49","Web Development"
2394,"SAP Crystal Reports with ASP.Net (Step by step)",sap-crystalreports-for-beginners,True,50,0,0,0,Beginner,0,"2015-03-04 01:33:32","Web Development"
2395,"Building Responsive Data Visualizations with D3 JS",building-responsive-data-visualizations-with-d3js,True,5,0,0,0,Beginner,0,"2015-06-12 20:17:52","Web Development"
2399,"XML XSLT - Crash Course for Beginners",xml-xslt-crash-course-for-beginners,True,140,0,0,0,Beginner,0,"2017-02-19 18:11:07","Web Development"
2403,"Mastering Basic CSS Selectors.",mastering-basic-css-selectors,True,118,0,0,0,Beginner,0,"2017-05-09 22:13:22","Web Development"
2404,"Create a Website Similar to Facebook from Scratch!",clone-facebook,True,62,0,0,0,Beginner,0,"2016-02-09 06:15:07","Web Development"
2407,"HTML 5 and CSS 3 - tricks and workarounds",html5-css3-tricks-and-workarounds,True,149,0,0,0,Beginner,0,"2016-02-18 00:21:26","Web Development"
2409,"WordPress Plugins Treasure Chest",best-wordpress-plugins-treasure-chest,True,86,0,0,0,Intermediate,0,"2015-08-06 21:01:21","Web Development"
2410,"Practical Understanding of PHP and MySQL",practical-understanding-of-php-and-myqsl-demo,True,144,0,0,0,Beginner,0,"2016-07-06 16:35:25","Web Development"
2411,"AngularJS for Beginners, Single-Page Applications Made Easy",angularjs-tutorial,True,191,0,0,0,Beginner,0,"2014-11-18 06:03:56","Web Development"
2413,"XML DOM - Crash Course for Beginners",xml-dom-crash-course-for-beginners,True,55,0,0,0,Beginner,0,"2017-02-19 23:41:32","Web Development"
2416,"Getting Started as a Web Developer",refactoru-getting-started-as-a-web-developer,True,50,0,0,0,Beginner,0,"2014-08-16 22:20:47","Web Development"
2418,"3D Programming with WebGL and Babylon.js for Beginners",webgl-tutorial,True,17,0,0,0,Intermediate,0,"2015-08-31 21:07:26","Web Development"
2419,"Learn to make a colorful one page website",learn-to-make-a-colorful-one-page-website,True,79,0,0,0,Beginner,0,"2015-06-05 18:09:58","Web Development"
2423,"Learn PHP Programming for Absolute Beginners",learn-php-programming-for-absolute-beginners,True,120,0,0,0,Beginner,0,"2015-08-05 18:47:48","Web Development"
2431,"Learn to Use jQuery UI Widgets",learn-to-use-jquery-ui-widgets,True,154,0,0,0,Beginner,0,"2013-06-23 02:38:19","Web Development"
2435,"Learn OAuth 2.0 - Theory and Hands On",learn-oauth-20-theory-and-hands-on,True,31,0,0,0,Beginner,0,"2016-10-17 22:18:40","Web Development"
2438,"The Ultimate jQuery Course",essential-jquery-training,True,137,0,0,0,Beginner,0,"2015-11-13 19:37:48","Web Development"
2441,"Create an E-commerce website without any coding",create-an-e-commerce-website-without-any-coding,True,27,0,0,0,Beginner,0,"2014-12-18 00:04:38","Web Development"
2447,"WordPress Development With NodeJS, Gulp, Composer & More",wordpress-development-with-nodejs-gulpjs-composer-sass-more,True,37,0,0,0,Intermediate,0,"2016-10-25 13:47:26","Web Development"
2452,"JQuery Basics - Learn JQuery From Scratch",jquery-basics-learn-jquery-from-scratch,True,156,0,0,0,Beginner,0,"2017-06-18 21:23:07","Web Development"
2455,"AngularJS Masterclass - Deep Dive & Understand AngularJS",angularjs-masterclass,True,154,0,0,0,Beginner,0,"2015-03-04 22:52:26","Web Development"
2456,"HTML5 for beginners",html-complete-html-course-for-beginners,True,44,0,0,0,Beginner,0,"2015-04-24 18:04:21","Web Development"
2464,"Customizr - Learn WordPress with the ultimate creative theme",wpcustomizrcourse,True,107,0,0,0,Beginner,0,"2016-05-05 19:08:34","Web Development"
2465,"How To Create a Local Wordpress Environment",how-to-create-a-local-wordpress-environment,True,170,0,0,0,Beginner,0,"2016-02-07 18:58:40","Web Development"
2466,"Fun and creative web engineering with Python and Web2py",web-engineering-with-python-and-web2py,True,53,0,0,0,Beginner,0,"2015-06-09 19:51:50","Web Development"
2468,"Learn to Make an Animated Image Gallery using HTML5",learn-to-make-an-animated-image-gallery-using-html5,True,140,0,0,0,Beginner,0,"2014-11-20 11:37:05","Web Development"
2469,"Projects in Foundation Framework - Learn By Building 10 Apps",foundation-framework-course,True,199,0,0,0,Beginner,0,"2015-07-27 20:56:27","Web Development"
2471,"Foundations of Front-End Web Development",foundations-of-front-end-development,True,132,0,0,0,Beginner,0,"2014-12-12 21:47:15","Web Development"
2475,"Building Web Applications with Spring MVC",building-web-applications-with-spring-mvc,True,137,0,0,0,Beginner,0,"2014-12-09 13:34:19","Web Development"
2477,"HTML & CSS - Learn to build sleek websites ",html-css-learn-to-build-sleek-websites,True,136,0,0,0,Beginner,0,"2014-10-21 03:35:47","Web Development"
2479,"Master ASP . NET 4 from scratch",masteraspnet,True,74,0,0,0,Beginner,0,"2015-08-18 20:58:37","Web Development"
2480,"Mastering Magento",mastering-magento,True,53,0,0,0,Beginner,0,"2014-12-15 07:05:38","Web Development"
2485,"Learn W3.CSS",learn-w3css,True,19,0,0,0,Beginner,0,"2016-09-01 17:18:52","Web Development"
2486,"Learning Axure RP",learning-axure-rp,True,71,0,0,0,Beginner,0,"2015-04-08 19:29:35","Web Development"
2487,"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS",a-complete-guide-to-install-wordpress-php-on-cloud-server-aws-or-vps,True,162,0,0,0,Beginner,0,"2016-01-06 17:20:55","Web Development"
2490,"Webpack 1 & 2 - The Complete Guide",webpack-complete-guide,True,130,0,0,0,Beginner,0,"2017-03-10 22:04:41","Web Development"
2493,"Build a Chatbot integrated Website using Bootstrap 4",build-a-chatbot-integrated-website-using-bootstrap-4,True,47,0,0,0,Beginner,0,"2017-04-28 16:54:20","Web Development"
2496,"Build Advanced Responsive Websites with Foundation 6 & SASS",foundation-5-sass-learn-by-building-a-complete-website,True,61,0,0,0,Beginner,0,"2015-07-08 22:31:50","Web Development"
2497,"Learn Essential Javascript Fundamentals - Lite",learn-essential-javascript-fundamentals-lite,True,1,0,0,0,Beginner,0,"2016-01-04 18:17:31","Web Development"
2498,"Learn HTML in 2 hours!",learn-html5-in-2-hours,True,123,0,0,0,Beginner,0,"2016-05-17 19:11:43","Web Development"
2502,"Bootstrap Bootcamp - Responsive web development- 8 projects",bootstrap-bootcamp-with-projects,True,28,0,0,0,Beginner,0,"2016-12-12 00:23:57","Web Development"
2507,"Optimizing Wordpress for More Speed and Revenue",optimizing-wordpress-for-more-speed-and-revenue,True,119,0,0,0,Intermediate,0,"2017-06-12 22:56:09","Web Development"
2513,"Quick learning jQuery web development",quick-learning-jquery-web-development,True,48,0,0,0,Intermediate,0,"2016-04-25 17:04:36","Web Development"
2515,"Ajax in JavaScript and JQuery, with PHP - Creating Chat App",ajax-in-javascript-and-jquery-with-php,True,173,0,0,0,Beginner,0,"2015-07-27 20:23:28","Web Development"
2518,"Build Powerful Websites & Blogs using WordPress - No Coding",powerful-websites-blogs-using-wordpress-no-coding,True,68,0,0,0,Beginner,0,"2016-04-04 17:54:52","Web Development"
2521,"Learn Spring Security 4 Basics - Hands On",learn-spring-security-4-basics-hands-on,True,133,0,0,0,Beginner,0,"2016-09-19 14:44:43","Web Development"
2528,"Building a Portfolio in 90 minutes ( HTML, CSS, Js ) ",build-a-portfolio-website-in-90-minutes-html-css-js,True,62,0,0,0,Beginner,0,"2015-07-28 18:09:41","Web Development"
2537,"Rails Ecommerce App with HTML Template from Themeforest",rails-ecommerce-app-with-html-template-from-themeforest,True,150,0,0,0,Intermediate,0,"2016-05-27 18:13:20","Web Development"
2539,"Getting Started with Magento",getting-started-with-magento,True,173,0,0,0,Beginner,0,"2014-11-21 09:09:23","Web Development"
2542,"Learn Azure Cloud Step by Step",marutiazure,True,109,0,0,0,Intermediate,0,"2016-02-08 17:29:35","Web Development"
2545,"Object Orientation in PHP",object-orientation,True,135,0,0,0,Beginner,0,"2016-02-29 22:40:52","Web Development"
2546,"Creating Custom Web Maps",creating-custom-web-maps,True,200,0,0,0,Intermediate,0,"2016-06-10 17:26:48","Web Development"
2548,"Modern E-Commerce Store In php & mysqli With Bootstrap",modern-e-commerce-store-in-php-mysqli-with-bootstrap,True,58,0,0,0,Beginner,0,"2016-12-09 16:18:49","Web Development"
2551,"Web Development With Google Maps",webdevelopmentwithgooglemaps,True,22,0,0,0,Beginner,0,"2017-01-03 15:44:32","Web Development"
2559,"Simplified Cross Browser Web Testing Using VirtualBox",cross-browser-web-testing-virtualbox,True,56,0,0,0,Beginner,0,"2016-09-13 00:45:39","Web Development"
2560,"How to Install WordPress From Scratch",install-wordpress,True,57,0,0,0,Beginner,0,"2014-07-19 23:03:39","Web Development"
2561,"WordPress Development - Themes, Plugins & Single Page Apps",wordpress-development-create-wordpress-themes-and-plugins,True,73,0,0,0,Intermediate,0,"2016-03-02 06:26:16","Web Development"
2562,"Learn Effective HTML in No Time!",learn-effective-html-in-no-time,True,150,0,0,0,Beginner,0,"2015-10-12 21:38:50","Web Development"
2565,"Learn basics of HTML in 30 Minutes",learn-basics-of-html,True,1,0,0,0,Beginner,0,"2016-09-02 16:37:09","Web Development"
2566,"JavaScript from Scratch for Very Beginners",javascript-basics-for-begginers,True,114,0,0,0,Beginner,0,"2014-12-22 10:08:19","Web Development"
2567,"Learn Web Development by Creating a Social Network",meteor-tutorial,True,31,0,0,0,Beginner,0,"2015-12-30 16:53:44","Web Development"
2575,"The Extreme Web Development Course - For Beginners",the-extreme-web-development-course,True,150,0,0,0,Beginner,0,"2016-09-04 20:51:08","Web Development"
2576,"JQuery DOM and Ajax Concept Explained for Beginners",jquery-dom-and-ajax-concept-explained-for-beginners,True,123,0,0,0,Beginner,0,"2016-04-27 15:26:57","Web Development"
2577,"Ultimate JavaScript Objects",js-objects,True,94,0,0,0,Beginner,0,"2016-07-07 21:00:57","Web Development"
2578,"The Complete Web Developer Course - Build 20 Websites",the-complete-web-developer-course-build-20-websites,True,14,0,0,0,Beginner,0,"2015-03-26 22:11:15","Web Development"
2583,"The Fastest Way to Create a Website Using Godaddy",create-your-own-website,True,148,0,0,0,Beginner,0,"2015-11-09 20:44:25","Web Development"
2588,"Learn and Build using Polymer",learn-and-build-using-polymer,True,17,0,0,0,Beginner,0,"2015-12-30 16:41:42","Web Development"
